415495 particles, 3457 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
1604 2459 335278 1.480185e-01 1.583031e+02 137 1 1.583031e+02 137 1.207863 3.42e-01
1605 1987 293185 2.484264e-01 1.319494e+02 134 1 1.319494e+02 134 1.207646 3.42e-01
1606 2594 345722 1.446008e-01 2.028967e+02 143 2 4.025350e+02 319 1.207551 3.42e-01
1607 243 92897 2.798799e-01 2.047728e+02 243 1 2.047728e+02 243 1.207510 3.42e-01
1608 431 126504 2.146238e-01 1.117699e+02 107 1 1.117699e+02 107 1.207403 3.42e-01
1609 1701 265589 1.585843e-01 1.711014e+02 128 1 1.711014e+02 128 1.207328 3.43e-01
1610 1433 238475 1.620063e-01 1.084696e+02 101 1 1.084696e+02 101 1.207098 3.43e-01
1611 2588 345378 2.856811e-01 1.503411e+02 189 1 1.503411e+02 189 1.206973 3.43e-01
1612 1304 227805 2.293877e-01 3.741275e+01 42 1 3.741275e+01 42 1.206701 3.44e-01
1613 768 168951 3.527696e-01 2.977126e+01 31 1 2.977126e+01 31 1.206645 3.44e-01
1614 859 179063 3.456985e-01 1.908252e+01 21 1 1.908252e+01 21 1.206536 3.44e-01
1615 270 98766 2.016955e-01 1.909735e+02 193 1 1.909735e+02 193 1.206511 3.44e-01
1616 2951 377194 2.858165e-01 3.152340e+01 52 1 3.152340e+01 52 1.206231 3.45e-01
1617 2753 360259 4.248119e-01 3.176640e+01 47 1 3.176640e+01 47 1.205651 3.46e-01
1618 2657 350917 3.112383e-01 6.106884e+01 69 1 6.106884e+01 69 1.205620 3.46e-01
1619 2238 317780 2.220462e-01 7.429477e+01 78 1 7.429477e+01 78 1.205427 3.46e-01
1620 3212 397013 1.910456e-01 7.763069e+01 56 1 7.763069e+01 56 1.205380 3.46e-01
1621 1560 252424 1.735089e-01 1.169912e+02 107 1 1.169912e+02 107 1.205265 3.46e-01
1622 2834 366915 2.187485e-01 1.735629e+02 201 1 1.735629e+02 201 1.205189 3.46e-01
1623 3386 410362 2.715111e-01 6.828423e+01 69 1 6.828423e+01 69 1.204250 3.48e-01
1624 844 177395 2.537745e-01 1.418476e+02 167 1 1.418476e+02 167 1.204171 3.48e-01
1625 2882 371166 1.600804e-01 2.539672e+02 214 1 2.539672e+02 214 1.204076 3.48e-01
1626 2553 342681 2.213512e-01 8.383225e+01 73 1 8.383225e+01 73 1.203958 3.49e-01
1627 2698 356026 1.792813e-01 4.900929e+02 446 1 4.900929e+02 446 1.203857 3.49e-01
1628 3266 400909 3.249197e-01 3.728772e+01 61 1 3.728772e+01 61 1.203678 3.49e-01
1629 218 88312 2.525961e-01 7.567323e+01 71 1 7.567323e+01 71 1.203588 3.49e-01
1630 964 189850 2.017313e-01 1.666574e+02 130 1 1.666574e+02 130 1.203447 3.50e-01
1631 1630 259133 3.944415e-01 3.055419e+01 40 1 3.055419e+01 40 1.203440 3.50e-01
1632 3346 406243 1.994012e-01 2.091993e+02 199 1 2.091993e+02 199 1.203306 3.50e-01
1633 450 129243 1.917743e-01 1.146719e+02 123 1 1.146719e+02 123 1.203167 3.50e-01
1634 145 72000 1.834747e-01 1.943273e+02 198 1 1.943273e+02 198 1.203099 3.50e-01
1635 2800 363577 3.448653e-01 6.678002e+01 98 1 6.678002e+01 98 1.202870 3.51e-01
1636 1056 200930 2.621508e-01 4.222802e+01 38 1 4.222802e+01 38 1.202536 3.51e-01
1637 1920 286780 2.043318e-01 2.115842e+02 186 1 2.115842e+02 186 1.202528 3.51e-01
1638 3102 387910 1.923796e-01 2.484854e+02 273 1 2.484854e+02 273 1.202451 3.51e-01
1639 2112 304703 2.694974e-01 7.899637e+01 79 1 7.899637e+01 79 1.202407 3.52e-01
1640 2840 367457 1.882387e-01 1.377945e+02 126 1 1.377945e+02 126 1.202349 3.52e-01
1641 2922 374831 2.405883e-01 6.629379e+01 68 1 6.629379e+01 68 1.201773 3.53e-01
1642 3155 391317 2.082273e-01 1.294413e+02 134 1 1.294413e+02 134 1.201409 3.53e-01
1643 1513 247729 2.964426e-01 4.241811e+01 39 1 4.241811e+01 39 1.201260 3.54e-01
1644 1942 289187 3.121005e-01 7.738731e+01 90 1 7.738731e+01 90 1.201013 3.54e-01
1645 929 186234 1.787837e-01 3.195484e+02 314 1 3.195484e+02 314 1.200865 3.54e-01
1646 2157 308887 1.942534e-01 5.210983e+01 56 1 5.210983e+01 56 1.200650 3.55e-01
1647 3228 398175 1.562500e-01 1.507045e+02 121 1 1.507045e+02 121 1.200619 3.55e-01
1648 3005 380705 2.555706e-01 1.161192e+02 143 1 1.161192e+02 143 1.200524 3.55e-01
1649 1772 271954 4.614322e-01 2.386615e+01 33 1 2.386615e+01 33 1.200473 3.55e-01
1650 3205 395939 3.868870e-01 1.945597e+01 21 1 1.945597e+01 21 1.200308 3.55e-01
1651 273 99395 2.603344e-01 5.319304e+01 56 1 5.319304e+01 56 1.200077 3.56e-01
1652 1837 277978 2.244190e-01 6.744784e+01 64 1 6.744784e+01 64 1.199986 3.56e-01
1653 2187 311542 2.906241e-01 7.499282e+01 94 1 7.499282e+01 94 1.199670 3.57e-01
1654 799 172714 1.709258e-01 1.460042e+02 127 1 1.460042e+02 127 1.199305 3.57e-01
1655 3356 407841 2.396257e-01 1.105897e+02 109 1 1.105897e+02 109 1.199303 3.57e-01
1656 646 155312 2.589966e-01 6.586965e+01 65 1 6.586965e+01 65 1.199289 3.57e-01
1657 1559 252396 2.681068e-01 1.858606e+01 15 1 1.858606e+01 15 1.199180 3.58e-01
1658 1489 244992 1.784328e-01 1.176407e+02 127 1 1.176407e+02 127 1.199079 3.58e-01
1659 631 153662 1.920057e-01 1.081005e+02 94 1 1.081005e+02 94 1.198939 3.58e-01
1660 1427 237432 2.676555e-01 8.132173e+01 89 1 8.132173e+01 89 1.198283 3.59e-01
1661 623 151874 2.879555e-01 8.091482e+01 79 1 8.091482e+01 79 1.198170 3.59e-01
1662 1734 268912 2.643932e-01 6.181706e+01 67 1 6.181706e+01 67 1.198091 3.60e-01
1663 2120 305307 2.302130e-01 1.062180e+02 118 1 1.062180e+02 118 1.198021 3.60e-01
1664 3396 410821 1.757229e-01 2.358826e+02 197 1 2.358826e+02 197 1.197979 3.60e-01
1665 3060 385025 5.890071e-01 9.000101e+00 16 1 9.000101e+00 16 1.197848 3.60e-01
1666 1059 201519 3.338640e-01 4.412413e+01 52 1 4.412413e+01 52 1.197566 3.61e-01
1667 217 87807 1.617251e-01 3.001826e+02 334 1 3.001826e+02 334 1.197215 3.61e-01
1668 1988 293241 3.372353e-01 3.691699e+01 43 1 3.691699e+01 43 1.197013 3.62e-01
1669 3163 392179 2.123780e-01 8.835326e+01 119 1 8.835326e+01 119 1.196565 3.62e-01
1670 307 105639 3.270661e-01 2.756007e+01 36 1 2.756007e+01 36 1.196467 3.63e-01
1671 1273 223045 1.807826e-01 7.751889e+01 61 2 2.946653e+02 260 1.196316 3.63e-01
1672 106 59875 3.407728e-01 2.475210e+01 31 1 2.475210e+01 31 1.196211 3.63e-01
1673 427 125771 2.827277e-01 1.082175e+02 109 1 1.082175e+02 109 1.196131 3.63e-01
1674 2861 369710 2.782982e-01 1.967549e+02 214 1 1.967549e+02 214 1.196108 3.63e-01
1675 1087 204757 2.587932e-01 4.867744e+01 44 1 4.867744e+01 44 1.195797 3.64e-01
1676 2364 326706 2.109085e-01 5.074425e+01 34 1 5.074425e+01 34 1.195725 3.64e-01
1677 880 181155 2.322500e-01 6.493901e+01 66 1 6.493901e+01 66 1.195479 3.65e-01
1678 2344 325154 3.124231e-01 3.912096e+01 42 1 3.912096e+01 42 1.195378 3.65e-01
1679 445 128408 1.811515e-01 2.122292e+02 184 1 2.122292e+02 184 1.195373 3.65e-01
1680 330 109269 6.089690e-01 1.062097e+01 19 1 1.062097e+01 19 1.195200 3.65e-01
1681 1856 280401 2.166909e-01 1.349473e+02 116 1 1.349473e+02 116 1.195123 3.65e-01
1682 214 85701 4.503068e-01 1.510153e+01 20 1 1.510153e+01 20 1.195038 3.65e-01
1683 2595 345815 7.642470e-01 5.550535e+00 9 1 5.550535e+00 9 1.194651 3.66e-01
1684 3383 410323 2.472721e-01 4.011679e+01 42 1 4.011679e+01 42 1.194641 3.66e-01
1685 533 139494 2.266279e-01 1.173520e+02 117 1 1.173520e+02 117 1.194514 3.66e-01
1686 2661 351629 1.713230e-01 1.789554e+02 192 1 1.789554e+02 192 1.194474 3.66e-01
1687 2410 331139 2.427333e-01 6.081395e+01 57 1 6.081395e+01 57 1.194451 3.67e-01
1688 1316 228639 2.759073e-01 2.449489e+01 27 1 2.449489e+01 27 1.194267 3.67e-01
1689 1123 207746 2.387111e-01 6.937237e+01 65 1 6.937237e+01 65 1.193869 3.68e-01
1690 1207 217592 2.513341e-01 7.147890e+01 71 1 7.147890e+01 71 1.193807 3.68e-01
1691 517 137040 2.197879e-01 8.252976e+01 73 1 8.252976e+01 73 1.193685 3.68e-01
1692 835 176749 2.138773e-01 9.409229e+01 83 1 9.409229e+01 83 1.193607 3.68e-01
1693 2808 364211 2.622795e-01 7.169931e+01 73 1 7.169931e+01 73 1.193479 3.68e-01
1694 29 31384 2.719780e-01 1.146072e+02 147 1 1.146072e+02 147 1.193418 3.68e-01
1695 2871 370369 2.503067e-01 1.142757e+02 116 1 1.142757e+02 116 1.193241 3.69e-01
1696 1197 216881 2.469325e-01 1.362883e+02 128 1 1.362883e+02 128 1.193081 3.69e-01
1697 3181 393961 2.369324e-01 1.210410e+02 143 1 1.210410e+02 143 1.192783 3.70e-01
1698 146 72195 2.300984e-01 1.089688e+02 95 1 1.089688e+02 95 1.192535 3.70e-01
1699 3174 393272 2.684589e-01 1.222855e+02 147 1 1.222855e+02 147 1.192528 3.70e-01
1700 649 155466 2.407297e-01 1.057440e+02 100 1 1.057440e+02 100 1.192144 3.71e-01
1701 2378 328064 3.434115e-01 6.780074e+01 75 1 6.780074e+01 75 1.192091 3.71e-01
1702 728 163996 2.782283e-01 8.145203e+01 108 1 8.145203e+01 108 1.191953 3.71e-01
1703 2986 379439 3.167791e-01 4.981360e+01 61 1 4.981360e+01 61 1.191930 3.71e-01
1704 541 140539 3.093417e-01 5.376369e+01 55 1 5.376369e+01 55 1.191893 3.71e-01
1705 1964 291194 3.658295e-01 2.049316e+01 28 1 2.049316e+01 28 1.191438 3.72e-01
1706 997 193711 2.494552e-01 1.660823e+02 155 1 1.660823e+02 155 1.191415 3.72e-01
1707 570 145445 1.574036e-01 2.002384e+02 176 1 2.002384e+02 176 1.191356 3.72e-01
1708 2192 312062 2.107894e-01 9.042761e+01 85 1 9.042761e+01 85 1.191227 3.73e-01
1709 2216 314551 2.535466e-01 1.806276e+02 218 1 1.806276e+02 218 1.190973 3.73e-01
1710 1017 196616 3.748685e-01 6.284292e+01 100 1 6.284292e+01 100 1.190966 3.73e-01
1711 584 147691 2.871795e-01 4.505764e+01 43 1 4.505764e+01 43 1.190911 3.73e-01
1712 2136 306994 3.350853e-01 2.300395e+01 23 1 2.300395e+01 23 1.190836 3.74e-01
1713 392 119647 2.111725e-01 1.352103e+02 121 1 1.352103e+02 121 1.190741 3.74e-01
1714 1428 237679 3.122665e-01 6.923363e+01 102 1 6.923363e+01 102 1.190700 3.74e-01
1715 1541 250859 3.109320e-01 6.275526e+01 81 1 6.275526e+01 81 1.190613 3.74e-01
1716 2766 360955 2.593248e-01 3.574663e+01 51 1 3.574663e+01 51 1.190466 3.74e-01
1717 1519 248482 1.805877e-01 1.407583e+02 131 1 1.407583e+02 131 1.190396 3.74e-01
1718 1644 260630 3.965585e-01 6.697066e+01 99 1 6.697066e+01 99 1.190292 3.75e-01
1719 3209 396596 2.192579e-01 1.592000e+02 163 1 1.592000e+02 163 1.190217 3.75e-01
1720 1302 227489 1.331529e-01 2.601335e+02 232 1 2.601335e+02 232 1.189872 3.75e-01
1721 350 113544 2.432738e-01 4.251947e+01 44 1 4.251947e+01 44 1.189660 3.76e-01
1722 2802 363726 2.444659e-01 9.545942e+01 102 1 9.545942e+01 102 1.189477 3.76e-01
1723 2641 349697 3.381968e-01 3.837275e+01 47 1 3.837275e+01 47 1.189315 3.76e-01
1724 1785 272604 2.242268e-01 1.207368e+02 152 1 1.207368e+02 152 1.188844 3.77e-01
1725 2751 360207 3.738776e-01 2.303114e+01 30 1 2.303114e+01 30 1.188792 3.78e-01
1726 2502 338452 2.718640e-01 2.211006e+01 18 1 2.211006e+01 18 1.188602 3.78e-01
1727 1099 205902 1.893319e-01 1.071818e+02 113 1 1.071818e+02 113 1.188522 3.78e-01
1728 3016 381651 6.005608e-01 1.002173e+01 21 1 1.002173e+01 21 1.188478 3.78e-01
1729 2714 357365 3.230098e-01 6.240974e+01 74 1 6.240974e+01 74 1.188429 3.78e-01
1730 2057 299446 3.423125e-01 6.335630e+01 102 1 6.335630e+01 102 1.188344 3.78e-01
1731 2817 365221 1.332737e-01 3.380205e+02 290 2 5.909049e+02 482 1.188208 3.79e-01
1732 370 115572 2.219352e-01 1.195664e+02 144 1 1.195664e+02 144 1.188045 3.79e-01
1733 1089 205125 2.553806e-01 1.934737e+02 212 1 1.934737e+02 212 1.187725 3.80e-01
1734 3153 391294 2.821647e-01 7.149381e+01 74 1 7.149381e+01 74 1.187706 3.80e-01
1735 2849 368451 5.171970e-01 7.008187e+00 12 1 7.008187e+00 12 1.187657 3.80e-01
1736 1793 273193 2.569027e-01 5.912807e+01 59 1 5.912807e+01 59 1.187532 3.80e-01
1737 2477 336683 3.358812e-01 3.767366e+01 40 1 3.767366e+01 40 1.187020 3.81e-01
1738 2339 325084 2.689528e-01 6.914507e+01 94 1 6.914507e+01 94 1.186666 3.82e-01
1739 2309 322758 3.335466e-01 4.142226e+01 52 1 4.142226e+01 52 1.186531 3.82e-01
1740 102 58127 1.829242e-01 2.716759e+02 273 1 2.716759e+02 273 1.186512 3.82e-01
1741 130 67452 3.099456e-01 6.046777e+01 60 1 6.046777e+01 60 1.186477 3.82e-01
1742 76 50101 2.818462e-01 1.452216e+02 157 1 1.452216e+02 157 1.186435 3.82e-01
1743 901 183595 2.743696e-01 5.446424e+01 64 1 5.446424e+01 64 1.186127 3.83e-01
1744 1229 219359 2.844062e-01 1.129390e+02 121 1 1.129390e+02 121 1.185778 3.84e-01
1745 3109 388378 2.478121e-01 1.087135e+02 122 1 1.087135e+02 122 1.185776 3.84e-01
1746 2127 306310 4.015960e-01 8.456913e+00 9 1 8.456913e+00 9 1.185516 3.84e-01
1747 962 189777 1.667270e-01 1.411071e+02 124 1 1.411071e+02 124 1.185350 3.84e-01
1748 2124 305642 1.785519e-01 1.150073e+02 100 1 1.150073e+02 100 1.185333 3.84e-01
1749 1700 265509 2.641399e-01 5.337676e+01 43 1 5.337676e+01 43 1.185073 3.85e-01
1750 2699 356104 1.764713e-01 2.828737e+02 216 1 2.828737e+02 216 1.185032 3.85e-01
1751 54 41212 4.148412e-01 1.957603e+01 28 1 1.957603e+01 28 1.184789 3.86e-01
1752 433 127180 4.165448e-01 1.920709e+01 36 1 1.920709e+01 36 1.184654 3.86e-01
1753 3079 386215 2.386530e-01 5.585462e+01 57 1 5.585462e+01 57 1.184510 3.86e-01
1754 3243 399099 2.435622e-01 4.621986e+01 43 1 4.621986e+01 43 1.184490 3.86e-01
1755 1015 196353 2.012801e-01 2.039586e+02 246 1 2.039586e+02 246 1.184323 3.86e-01
1756 280 100480 2.568567e-01 4.360317e+01 42 1 4.360317e+01 42 1.184293 3.87e-01
1757 2293 321368 2.440196e-01 4.442404e+01 42 1 4.442404e+01 42 1.184216 3.87e-01
1758 1863 280890 4.152254e-01 2.536260e+01 37 1 2.536260e+01 37 1.184087 3.87e-01
1759 2194 312262 1.967696e-01 2.230551e+02 214 1 2.230551e+02 214 1.183868 3.87e-01
1760 3002 380470 1.010005e+00 4.687618e+00 11 1 4.687618e+00 11 1.183824 3.87e-01
1761 2453 334787 2.268515e-01 2.545014e+02 261 1 2.545014e+02 261 1.183648 3.88e-01
1762 1750 270500 2.588719e-01 9.148447e+01 113 1 9.148447e+01 113 1.183356 3.88e-01
1763 637 154091 1.656081e-01 9.910601e+01 120 1 9.910601e+01 120 1.183331 3.88e-01
1764 3167 392460 3.925566e-01 1.415758e+01 16 1 1.415758e+01 16 1.183011 3.89e-01
1765 3143 390918 2.119140e-01 1.059840e+02 101 1 1.059840e+02 101 1.183003 3.89e-01
1766 641 154985 2.596619e-01 4.050170e+01 45 1 4.050170e+01 45 1.182979 3.89e-01
1767 2140 307321 2.521722e-01 9.809663e+01 100 1 9.809663e+01 100 1.182596 3.90e-01
1768 1125 208094 3.766383e-01 4.235235e+01 61 1 4.235235e+01 61 1.182519 3.90e-01
1769 128 67058 6.134329e-01 6.523474e+00 10 1 6.523474e+00 10 1.182375 3.90e-01
1770 2056 299393 2.032707e-01 1.323342e+02 130 1 1.323342e+02 130 1.182137 3.91e-01
1771 2579 344708 2.601023e-01 6.117709e+01 75 1 6.117709e+01 75 1.181768 3.92e-01
1772 3404 411463 2.168355e-01 1.918008e+02 219 1 1.918008e+02 219 1.181693 3.92e-01
1773 1032 198465 3.882985e-01 1.880984e+01 27 1 1.880984e+01 27 1.181619 3.92e-01
1774 1482 244551 2.762398e-01 7.480765e+01 76 1 7.480765e+01 76 1.181483 3.92e-01
1775 2055 299315 2.938937e-01 1.739520e+02 212 1 1.739520e+02 212 1.181341 3.93e-01
1776 2314 323318 1.901713e-01 2.657396e+02 249 1 2.657396e+02 249 1.181274 3.93e-01
1777 1624 258553 2.510344e-01 5.243761e+01 62 1 5.243761e+01 62 1.181246 3.93e-01
1778 1913 286425 3.446169e-01 2.838817e+01 43 1 2.838817e+01 43 1.180820 3.94e-01
1779 611 150755 2.218376e-01 6.090140e+01 50 1 6.090140e+01 50 1.180642 3.94e-01
1780 1572 253705 2.281455e-01 5.057450e+01 47 1 5.057450e+01 47 1.180600 3.94e-01
1781 3440 414265 4.666781e-01 1.737102e+01 22 1 1.737102e+01 22 1.180504 3.94e-01
1782 2694 355573 1.487571e-01 2.420208e+02 201 1 2.420208e+02 201 1.180426 3.94e-01
1783 1576 253876 2.519882e-01 1.488226e+02 176 1 1.488226e+02 176 1.180416 3.94e-01
1784 617 151083 3.902292e-01 2.292491e+01 31 1 2.292491e+01 31 1.180348 3.95e-01
1785 676 157997 1.877440e-01 1.895143e+02 163 1 1.895143e+02 163 1.180135 3.95e-01
1786 371 115675 2.189094e-01 7.260136e+01 74 1 7.260136e+01 74 1.180122 3.95e-01
1787 2107 304306 2.191698e-01 5.448574e+01 57 1 5.448574e+01 57 1.180040 3.95e-01
1788 305 104286 2.935634e-01 6.647475e+01 82 1 6.647475e+01 82 1.179980 3.95e-01
1789 3279 401617 3.178231e-01 4.771281e+01 51 1 4.771281e+01 51 1.179869 3.96e-01
1790 1044 199780 2.362953e-01 1.660109e+02 162 1 1.660109e+02 162 1.179500 3.96e-01
1791 272 99293 2.278374e-01 8.920875e+01 76 1 8.920875e+01 76 1.179498 3.96e-01
1792 2357 326246 3.170905e-01 3.565975e+01 45 1 3.565975e+01 45 1.179319 3.97e-01
1793 1539 250568 1.803290e-01 2.174869e+02 170 1 2.174869e+02 170 1.179256 3.97e-01
1794 822 175272 4.939080e-01 1.812693e+01 29 1 1.812693e+01 29 1.179183 3.97e-01
1795 1797 273738 1.722113e-01 2.687303e+02 267 1 2.687303e+02 267 1.179116 3.97e-01
1796 2359 326370 2.126430e-01 1.265441e+02 142 1 1.265441e+02 142 1.179107 3.97e-01
1797 1206 217569 4.073829e-01 1.598090e+01 24 1 1.598090e+01 24 1.178881 3.98e-01
1798 244 92990 3.180022e-01 6.994826e+01 73 1 6.994826e+01 73 1.178664 3.98e-01
1799 1619 258047 2.630821e-01 3.732553e+01 54 1 3.732553e+01 54 1.178396 3.99e-01
1800 2705 356231 3.351770e-01 3.531268e+01 31 1 3.531268e+01 31 1.178369 3.99e-01
1801 191 82296 3.863493e-01 2.596203e+01 35 1 2.596203e+01 35 1.178150 3.99e-01
1802 2388 329207 2.712613e-01 3.661599e+01 41 1 3.661599e+01 41 1.177919 4.00e-01
1803 1328 229972 3.013199e-01 2.059889e+01 25 1 2.059889e+01 25 1.177586 4.00e-01
1804 3434 413779 3.181720e-01 6.290028e+01 65 1 6.290028e+01 65 1.177384 4.01e-01
1805 2648 350192 2.543795e-01 1.039602e+02 117 1 1.039602e+02 117 1.177218 4.01e-01
1806 2278 320513 1.874320e-01 8.111169e+01 54 1 8.111169e+01 54 1.176782 4.02e-01
1807 1693 265229 1.715991e-01 2.995421e+02 242 1 2.995421e+02 242 1.176707 4.02e-01
1808 2475 336468 3.579311e-01 3.519070e+01 51 1 3.519070e+01 51 1.176673 4.02e-01
1809 2252 318784 1.599992e-01 2.416649e+02 249 2 2.835965e+02 273 1.176587 4.02e-01
1810 3010 381121 2.653966e-01 5.872358e+01 48 1 5.872358e+01 48 1.176528 4.03e-01
1811 1004 194715 3.394192e-01 1.818151e+01 17 1 1.818151e+01 17 1.176513 4.03e-01
1812 1126 208123 1.690890e-01 8.983995e+01 83 1 8.983995e+01 83 1.176056 4.03e-01
1813 2833 366784 4.566451e-01 2.597301e+01 41 1 2.597301e+01 41 1.175911 4.04e-01
1814 1563 252499 3.128724e-01 2.481948e+01 24 1 2.481948e+01 24 1.175799 4.04e-01
1815 31 33026 3.752921e-01 5.052804e+01 82 1 5.052804e+01 82 1.175656 4.04e-01
1816 743 165663 3.087831e-01 2.991057e+01 27 1 2.991057e+01 27 1.175643 4.04e-01
1817 995 193591 3.132929e-01 4.317184e+01 47 1 4.317184e+01 47 1.175329 4.05e-01
1818 2659 351402 1.725827e-01 2.440033e+02 209 1 2.440033e+02 209 1.175301 4.05e-01
1819 2942 376614 1.937387e-01 9.243494e+01 108 1 9.243494e+01 108 1.175268 4.05e-01
1820 2032 297393 2.425045e-01 7.360350e+01 99 1 7.360350e+01 99 1.175193 4.05e-01
1821 205 84086 2.216848e-01 7.830440e+01 85 1 7.830440e+01 85 1.175111 4.05e-01
1822 3170 392614 6.526307e-01 4.765827e+00 10 1 4.765827e+00 10 1.174937 4.06e-01
1823 444 128152 2.129840e-01 2.856488e+02 288 1 2.856488e+02 288 1.174913 4.06e-01
1824 1626 258674 1.738633e-01 3.381264e+02 311 1 3.381264e+02 311 1.174748 4.06e-01
1825 2744 359512 1.139103e-01 2.608215e+02 265 1 2.608215e+02 265 1.174640 4.06e-01
1826 442 127947 3.512653e-01 2.642361e+01 32 1 2.642361e+01 32 1.174235 4.07e-01
1827 1966 291395 1.506639e-01 1.886031e+02 161 1 1.886031e+02 161 1.174099 4.08e-01
1828 1549 251505 3.161484e-01 2.335498e+01 19 1 2.335498e+01 19 1.173965 4.08e-01
1829 858 179016 3.846128e-01 4.607889e+01 78 1 4.607889e+01 78 1.173891 4.08e-01
1830 806 174111 2.775659e-01 9.531098e+01 120 1 9.531098e+01 120 1.173525 4.09e-01
1831 426 125760 2.727303e-01 1.070730e+02 141 1 1.070730e+02 141 1.173461 4.09e-01
1832 747 166006 1.597762e-01 1.621588e+02 180 1 1.621588e+02 180 1.172971 4.10e-01
1833 2335 324631 2.341555e-01 7.261752e+01 60 1 7.261752e+01 60 1.172873 4.10e-01
1834 3319 404101 2.582311e-01 7.625094e+01 77 1 7.625094e+01 77 1.172660 4.11e-01
1835 2242 317932 4.546286e-01 1.479968e+01 23 1 1.479968e+01 23 1.172610 4.11e-01
1836 220 88551 2.848640e-01 4.430602e+01 49 1 4.430602e+01 49 1.172283 4.12e-01
1837 546 141649 3.723922e-01 2.037023e+01 28 1 2.037023e+01 28 1.172244 4.12e-01
1838 365 114806 2.517923e-01 6.091291e+01 65 1 6.091291e+01 65 1.172009 4.12e-01
1839 2456 335075 3.782649e-01 1.178082e+02 144 1 1.178082e+02 144 1.171879 4.12e-01
1840 1550 251516 4.576613e-01 2.194596e+01 29 1 2.194596e+01 29 1.171810 4.13e-01
1841 2219 314671 3.234560e-01 7.897697e+01 120 1 7.897697e+01 120 1.171724 4.13e-01
1842 1362 232479 2.348580e-01 5.238916e+01 47 1 5.238916e+01 47 1.171627 4.13e-01
1843 1381 234234 1.480420e-01 2.781640e+02 266 1 2.781640e+02 266 1.171616 4.13e-01
1844 1170 213644 4.223065e-01 8.350789e+00 7 1 8.350789e+00 7 1.171338 4.14e-01
1845 315 107295 2.081973e-01 1.169874e+02 126 1 1.169874e+02 126 1.171138 4.14e-01
1846 703 161350 2.114438e-01 3.516815e+02 308 1 3.516815e+02 308 1.171106 4.14e-01
1847 68 47409 3.725198e-01 9.993162e+00 12 1 9.993162e+00 12 1.171019 4.14e-01
1848 999 193843 3.622916e-01 1.032449e+01 9 1 1.032449e+01 9 1.170641 4.15e-01
1849 590 148091 2.241551e-01 8.203565e+01 78 1 8.203565e+01 78 1.170633 4.15e-01
1850 1648 260845 1.772006e-01 2.611268e+02 247 1 2.611268e+02 247 1.170494 4.15e-01
1851 980 191726 2.177022e-01 1.536538e+02 136 1 1.536538e+02 136 1.170324 4.16e-01
1852 2486 337242 3.167606e-01 1.186129e+01 16 1 1.186129e+01 16 1.170074 4.16e-01
1853 3098 387498 2.203572e-01 4.236581e+01 34 1 4.236581e+01 34 1.169992 4.16e-01
1854 210 85047 2.047546e-01 1.897707e+02 182 1 1.897707e+02 182 1.169944 4.17e-01
1855 1295 226294 2.388556e-01 2.047951e+02 211 1 2.047951e+02 211 1.169807 4.17e-01
1856 1449 240938 3.025413e-01 4.493156e+01 75 1 4.493156e+01 75 1.169651 4.17e-01
1857 1470 243272 2.096409e-01 1.728027e+02 156 1 1.728027e+02 156 1.169297 4.18e-01
1858 1755 270940 4.078252e-01 2.136635e+01 36 1 2.136635e+01 36 1.169250 4.18e-01
1859 2752 360237 2.229576e-01 1.515272e+02 169 1 1.515272e+02 169 1.169233 4.18e-01
1860 776 169704 5.081794e-01 5.253893e+00 6 1 5.253893e+00 6 1.168892 4.19e-01
1861 2982 379075 2.582646e-01 8.186652e+01 87 1 8.186652e+01 87 1.168867 4.19e-01
1862 2051 299118 1.856841e-01 1.299295e+02 118 1 1.299295e+02 118 1.168834 4.19e-01
1863 1 7448 3.054509e-01 5.391242e+01 54 1 5.391242e+01 54 1.168724 4.19e-01
1864 1383 234331 2.767537e-01 2.620315e+01 27 1 2.620315e+01 27 1.168625 4.19e-01
1865 1492 245229 2.226212e-01 1.044660e+02 96 1 1.044660e+02 96 1.168101 4.21e-01
1866 520 137841 3.277087e-01 4.161601e+01 43 1 4.161601e+01 43 1.168019 4.21e-01
1867 3199 395501 2.273461e-01 8.697925e+01 75 1 8.697925e+01 75 1.167958 4.21e-01
1868 1112 206811 5.329723e-01 8.645114e+00 13 1 8.645114e+00 13 1.167846 4.21e-01
1869 23 25961 1.926293e-01 4.068542e+02 427 1 4.068542e+02 427 1.167350 4.22e-01
1870 3348 406418 3.155604e-01 7.129975e+01 103 1 7.129975e+01 103 1.167223 4.23e-01
1871 626 152301 2.396690e-01 9.951179e+01 105 1 9.951179e+01 105 1.167184 4.23e-01
1872 3285 402082 2.569053e-01 5.949976e+01 60 1 5.949976e+01 60 1.167156 4.23e-01
1873 2883 371283 3.907349e-01 2.461169e+01 42 1 2.461169e+01 42 1.167010 4.23e-01
1874 3311 403673 3.840387e-01 2.174740e+01 26 1 2.174740e+01 26 1.166772 4.24e-01
1875 2037 297965 1.757451e-01 1.016751e+02 98 1 1.016751e+02 98 1.166418 4.24e-01
1876 1185 215834 1.774666e-01 1.818746e+02 203 1 1.818746e+02 203 1.166391 4.24e-01
1877 1312 228242 1.949759e-01 7.421443e+01 66 1 7.421443e+01 66 1.166377 4.24e-01
