415495 particles, 3454 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
1556 2794 362881 0.274004 181.043594 209 1 181.043594 209 1.214494 0.330000
1557 2678 353471 0.232651 163.157700 185 1 163.157700 185 1.214466 0.330000
1558 2422 332535 0.365317 7.384446 6 1 7.384446 6 1.214420 0.330000
1559 174 80202 0.177768 131.776596 103 1 131.776596 103 1.214370 0.330000
1560 1656 261621 0.218018 132.110504 106 1 132.110504 106 1.214230 0.330000
1561 408 122658 0.334789 27.763000 26 1 27.763000 26 1.214216 0.330000
1562 1763 271493 0.185081 137.497406 121 1 137.497406 121 1.214085 0.331000
1563 312 106664 0.213706 168.233795 187 1 168.233795 187 1.214027 0.331000
1564 3061 385038 0.227799 48.084969 42 1 48.084969 42 1.213988 0.331000
1565 42 36161 0.256667 65.320839 75 1 65.320839 75 1.213954 0.331000
1566 3091 386962 0.180543 294.713501 259 1 294.713501 259 1.213911 0.331000
1567 571 145535 0.335537 48.547470 53 1 48.547470 53 1.213817 0.331000
1568 1106 206334 0.367527 45.390388 60 1 45.390388 60 1.213764 0.331000
1569 1063 201792 0.237153 111.919998 107 1 111.919998 107 1.213252 0.332000
1570 3008 380949 0.275639 136.671005 151 1 136.671005 151 1.212939 0.333000
1571 1444 240236 0.258425 82.051888 71 1 82.051888 71 1.212595 0.333000
1572 2169 310147 0.204211 111.523300 107 1 111.523300 107 1.212466 0.333000
1573 1739 269161 0.160590 374.089294 310 1 374.089294 310 1.212267 0.334000
1574 2409 331076 0.236883 36.058979 45 1 36.058979 45 1.212218 0.334000
1575 3428 413110 0.290141 37.131081 41 1 37.131081 41 1.212120 0.334000
1576 1556 252108 0.171116 104.888603 79 1 104.888603 79 1.212117 0.334000
1577 3306 403339 0.221409 54.339779 58 1 54.339779 58 1.212034 0.334000
1578 2898 372606 0.316679 53.751911 66 1 53.751911 66 1.211996 0.334000
1579 1668 262591 0.169267 191.108505 199 1 191.108505 199 1.211630 0.335000
1580 2813 364955 0.359222 50.320740 65 1 50.320740 65 1.211546 0.335000
1581 3249 399382 0.209723 111.992599 105 1 111.992599 105 1.211452 0.335000
1582 2250 318565 0.235784 87.327209 67 1 87.327209 67 1.211236 0.336000
1583 2696 355836 0.223345 134.678406 144 1 134.678406 144 1.210910 0.336000
1584 1631 259150 0.254757 80.030487 100 1 80.030487 100 1.210795 0.336000
1585 1770 271784 0.214296 63.777561 72 1 63.777561 72 1.210687 0.337000
1586 1877 282234 0.206709 100.607597 110 1 100.607597 110 1.210578 0.337000
1587 1882 282891 0.488066 43.606861 68 1 43.606861 68 1.210516 0.337000
1588 3367 408483 0.215506 73.980614 75 1 73.980614 75 1.210353 0.337000
1589 846 177590 0.536018 18.458660 29 1 18.458660 29 1.210129 0.338000
1590 82 53113 0.234961 42.444111 32 1 42.444111 32 1.209857 0.338000
1591 1043 199543 0.240817 228.161499 212 1 228.161499 212 1.209768 0.338000
1592 2872 370416 0.211622 143.571198 127 1 143.571198 127 1.209758 0.338000
1593 2855 369241 0.313677 52.917999 60 1 52.917999 60 1.209620 0.338000
1594 65 46201 0.143359 204.009293 150 1 204.009293 150 1.209493 0.339000
1595 498 134968 0.213113 150.220596 183 1 150.220596 183 1.209326 0.339000
1596 1651 261392 0.595970 8.672229 13 1 8.672229 13 1.209286 0.339000
1597 1299 227075 0.183282 128.358002 119 1 128.358002 119 1.209219 0.339000
1598 2267 319784 0.247167 180.799301 182 1 180.799301 182 1.209115 0.339000
1599 1140 209530 0.304777 99.075897 99 1 99.075897 99 1.209054 0.339000
1600 774 169595 0.195557 145.795303 112 1 145.795303 112 1.208557 0.340000
1601 772 169319 0.207831 161.381302 150 1 161.381302 150 1.208181 0.341000
1602 2645 349936 0.269215 19.109610 18 1 19.109610 18 1.208051 0.341000
1603 2459 335278 0.148018 158.303101 137 1 158.303101 137 1.207863 0.342000
1604 1987 293185 0.248426 131.949402 134 1 131.949402 134 1.207646 0.342000
1605 2594 345722 0.144601 202.896698 143 2 402.535004 319 1.207551 0.342000
1606 243 92897 0.279880 204.772797 243 1 204.772797 243 1.207510 0.342000
1607 431 126504 0.214624 111.769897 107 1 111.769897 107 1.207403 0.342000
1608 1701 265589 0.158584 171.101395 128 1 171.101395 128 1.207328 0.343000
1609 1433 238475 0.162006 108.469597 101 1 108.469597 101 1.207098 0.343000
1610 2588 345378 0.285681 150.341095 189 1 150.341095 189 1.206973 0.343000
1611 1304 227805 0.229388 37.412750 42 1 37.412750 42 1.206701 0.344000
1612 768 168951 0.352770 29.771259 31 1 29.771259 31 1.206645 0.344000
1613 859 179063 0.345699 19.082520 21 1 19.082520 21 1.206536 0.344000
1614 270 98766 0.201696 190.973495 193 1 190.973495 193 1.206511 0.344000
1615 2951 377194 0.285816 31.523399 52 1 31.523399 52 1.206231 0.345000
1616 2753 360259 0.424812 31.766399 47 1 31.766399 47 1.205651 0.346000
1617 2657 350917 0.311238 61.068840 69 1 61.068840 69 1.205620 0.346000
1618 2238 317780 0.222046 74.294769 78 1 74.294769 78 1.205427 0.346000
1619 3212 397013 0.191046 77.630692 56 1 77.630692 56 1.205380 0.346000
1620 1560 252424 0.173509 116.991203 107 1 116.991203 107 1.205265 0.346000
1621 2834 366915 0.218748 173.562897 201 1 173.562897 201 1.205189 0.346000
1622 3386 410362 0.271511 68.284233 69 1 68.284233 69 1.204250 0.348000
1623 844 177395 0.253774 141.847595 167 1 141.847595 167 1.204171 0.348000
1624 2882 371166 0.160080 253.967194 214 1 253.967194 214 1.204076 0.348000
1625 2553 342681 0.221351 83.832253 73 1 83.832253 73 1.203958 0.349000
1626 2698 356026 0.179281 490.092896 446 1 490.092896 446 1.203857 0.349000
1627 3266 400909 0.324920 37.287720 61 1 37.287720 61 1.203678 0.349000
1628 218 88312 0.252596 75.673233 71 1 75.673233 71 1.203588 0.349000
1629 964 189850 0.201731 166.657394 130 1 166.657394 130 1.203447 0.350000
1630 1630 259133 0.394441 30.554190 40 1 30.554190 40 1.203440 0.350000
1631 3346 406243 0.199401 209.199295 199 1 209.199295 199 1.203306 0.350000
1632 450 129243 0.191774 114.671898 123 1 114.671898 123 1.203167 0.350000
1633 145 72000 0.183475 194.327301 198 1 194.327301 198 1.203099 0.350000
1634 2800 363577 0.344865 66.780022 98 1 66.780022 98 1.202870 0.351000
1635 1056 200930 0.262151 42.228020 38 1 42.228020 38 1.202536 0.351000
1636 1920 286780 0.204332 211.584198 186 1 211.584198 186 1.202528 0.351000
1637 3102 387910 0.192380 248.485397 273 1 248.485397 273 1.202451 0.351000
1638 2112 304703 0.269497 78.996368 79 1 78.996368 79 1.202407 0.352000
1639 2840 367457 0.188239 137.794495 126 1 137.794495 126 1.202349 0.352000
1640 2922 374831 0.240588 66.293793 68 1 66.293793 68 1.201773 0.353000
1641 3155 391317 0.208227 129.441299 134 1 129.441299 134 1.201409 0.353000
1642 1513 247729 0.296443 42.418110 39 1 42.418110 39 1.201260 0.354000
1643 1942 289187 0.312100 77.387306 90 1 77.387306 90 1.201013 0.354000
1644 929 186234 0.178784 319.548401 314 1 319.548401 314 1.200865 0.354000
1645 2157 308887 0.194253 52.109829 56 1 52.109829 56 1.200650 0.355000
1646 3228 398175 0.156250 150.704498 121 1 150.704498 121 1.200619 0.355000
1647 3005 380705 0.255571 116.119202 143 1 116.119202 143 1.200524 0.355000
1648 1772 271954 0.461432 23.866150 33 1 23.866150 33 1.200473 0.355000
1649 3205 395939 0.386887 19.455971 21 1 19.455971 21 1.200308 0.355000
1650 273 99395 0.260334 53.193039 56 1 53.193039 56 1.200077 0.356000
1651 1837 277978 0.224419 67.447838 64 1 67.447838 64 1.199986 0.356000
1652 2187 311542 0.290624 74.992821 94 1 74.992821 94 1.199670 0.357000
1653 799 172714 0.170926 146.004196 127 1 146.004196 127 1.199305 0.357000
1654 3356 407841 0.239626 110.589699 109 1 110.589699 109 1.199303 0.357000
1655 646 155312 0.258997 65.869652 65 1 65.869652 65 1.199289 0.357000
1656 1559 252396 0.268107 18.586060 15 1 18.586060 15 1.199180 0.358000
1657 1489 244992 0.178433 117.640701 127 1 117.640701 127 1.199079 0.358000
1658 631 153662 0.192006 108.100502 94 1 108.100502 94 1.198939 0.358000
1659 1427 237432 0.267655 81.321732 89 1 81.321732 89 1.198283 0.359000
1660 623 151874 0.287955 80.914818 79 1 80.914818 79 1.198170 0.359000
1661 1734 268912 0.264393 61.817059 67 1 61.817059 67 1.198091 0.360000
1662 2120 305307 0.230213 106.218002 118 1 106.218002 118 1.198021 0.360000
1663 3396 410821 0.175723 235.882599 197 1 235.882599 197 1.197979 0.360000
1664 3060 385025 0.589007 9.000101 16 1 9.000101 16 1.197848 0.360000
1665 1059 201519 0.333864 44.124130 52 1 44.124130 52 1.197566 0.361000
1666 217 87807 0.161725 300.182587 334 1 300.182587 334 1.197215 0.361000
1667 1988 293241 0.337235 36.916988 43 1 36.916988 43 1.197013 0.362000
1668 3163 392179 0.212378 88.353256 119 1 88.353256 119 1.196565 0.362000
1669 307 105639 0.327066 27.560070 36 1 27.560070 36 1.196467 0.363000
1670 1273 223045 0.180783 77.518890 61 2 294.665314 260 1.196316 0.363000
1671 106 59875 0.340773 24.752100 31 1 24.752100 31 1.196211 0.363000
1672 427 125771 0.282728 108.217499 109 1 108.217499 109 1.196131 0.363000
1673 2861 369710 0.278298 196.754898 214 1 196.754898 214 1.196108 0.363000
1674 1087 204757 0.258793 48.677441 44 1 48.677441 44 1.195797 0.364000
1675 2364 326706 0.210909 50.744251 34 1 50.744251 34 1.195725 0.364000
1676 880 181155 0.232250 64.939011 66 1 64.939011 66 1.195479 0.365000
1677 2344 325154 0.312423 39.120960 42 1 39.120960 42 1.195378 0.365000
1678 445 128408 0.181151 212.229202 184 1 212.229202 184 1.195373 0.365000
1679 330 109269 0.608969 10.620970 19 1 10.620970 19 1.195200 0.365000
1680 1856 280401 0.216691 134.947296 116 1 134.947296 116 1.195123 0.365000
1681 214 85701 0.450307 15.101530 20 1 15.101530 20 1.195038 0.365000
1682 2595 345815 0.764247 5.550535 9 1 5.550535 9 1.194651 0.366000
1683 3383 410323 0.247272 40.116791 42 1 40.116791 42 1.194641 0.366000
1684 533 139494 0.226628 117.351997 117 1 117.351997 117 1.194514 0.366000
1685 2661 351629 0.171323 178.955399 192 1 178.955399 192 1.194474 0.366000
1686 2410 331139 0.242733 60.813950 57 1 60.813950 57 1.194451 0.367000
1687 1316 228639 0.275907 24.494890 27 1 24.494890 27 1.194267 0.367000
1688 1123 207746 0.238711 69.372368 65 1 69.372368 65 1.193869 0.368000
1689 1207 217592 0.251334 71.478897 71 1 71.478897 71 1.193807 0.368000
1690 517 137040 0.219788 82.529762 73 1 82.529762 73 1.193685 0.368000
1691 835 176749 0.213877 94.092293 83 1 94.092293 83 1.193607 0.368000
1692 2808 364211 0.262280 71.699310 73 1 71.699310 73 1.193479 0.368000
1693 29 31384 0.271978 114.607201 147 1 114.607201 147 1.193418 0.368000
1694 2871 370369 0.250307 114.275703 116 1 114.275703 116 1.193241 0.369000
1695 1197 216881 0.246933 136.288300 128 1 136.288300 128 1.193081 0.369000
1696 3181 393961 0.236932 121.041000 143 1 121.041000 143 1.192783 0.370000
1697 146 72195 0.230098 108.968803 95 1 108.968803 95 1.192535 0.370000
1698 3174 393272 0.268459 122.285500 147 1 122.285500 147 1.192528 0.370000
1699 649 155466 0.240730 105.744003 100 1 105.744003 100 1.192144 0.371000
1700 2378 328064 0.343412 67.800743 75 1 67.800743 75 1.192091 0.371000
1701 728 163996 0.278228 81.452026 108 1 81.452026 108 1.191953 0.371000
1702 2986 379439 0.316779 49.813599 61 1 49.813599 61 1.191930 0.371000
1703 541 140539 0.309342 53.763691 55 1 53.763691 55 1.191893 0.371000
1704 1964 291194 0.365829 20.493160 28 1 20.493160 28 1.191438 0.372000
1705 997 193711 0.249455 166.082306 155 1 166.082306 155 1.191415 0.372000
1706 570 145445 0.157404 200.238403 176 1 200.238403 176 1.191356 0.372000
1707 2192 312062 0.210789 90.427612 85 1 90.427612 85 1.191227 0.373000
1708 2216 314551 0.253547 180.627594 218 1 180.627594 218 1.190973 0.373000
1709 1017 196616 0.374869 62.842918 100 1 62.842918 100 1.190966 0.373000
1710 584 147691 0.287179 45.057640 43 1 45.057640 43 1.190911 0.373000
1711 2136 306994 0.335085 23.003950 23 1 23.003950 23 1.190836 0.374000
1712 392 119647 0.211173 135.210297 121 1 135.210297 121 1.190741 0.374000
1713 1428 237679 0.312266 69.233627 102 1 69.233627 102 1.190700 0.374000
1714 1541 250859 0.310932 62.755260 81 1 62.755260 81 1.190613 0.374000
1715 2766 360955 0.259325 35.746632 51 1 35.746632 51 1.190466 0.374000
1716 1519 248482 0.180588 140.758301 131 1 140.758301 131 1.190396 0.374000
1717 1644 260630 0.396558 66.970657 99 1 66.970657 99 1.190292 0.375000
1718 3209 396596 0.219258 159.199997 163 1 159.199997 163 1.190217 0.375000
1719 1302 227489 0.133153 260.133514 232 1 260.133514 232 1.189872 0.375000
1720 350 113544 0.243274 42.519470 44 1 42.519470 44 1.189660 0.376000
1721 2802 363726 0.244466 95.459419 102 1 95.459419 102 1.189477 0.376000
1722 2641 349697 0.338197 38.372749 47 1 38.372749 47 1.189315 0.376000
1723 1785 272604 0.224227 120.736801 152 1 120.736801 152 1.188844 0.377000
1724 2751 360207 0.373878 23.031139 30 1 23.031139 30 1.188792 0.378000
1725 2502 338452 0.271864 22.110060 18 1 22.110060 18 1.188602 0.378000
1726 1099 205902 0.189332 107.181801 113 1 107.181801 113 1.188522 0.378000
1727 3016 381651 0.600561 10.021730 21 1 10.021730 21 1.188478 0.378000
1728 2714 357365 0.323010 62.409740 74 1 62.409740 74 1.188429 0.378000
1729 2057 299446 0.342313 63.356300 102 1 63.356300 102 1.188344 0.378000
1730 2817 365221 0.133274 338.020508 290 2 590.904907 482 1.188208 0.379000
1731 370 115572 0.221935 119.566399 144 1 119.566399 144 1.188045 0.379000
1732 1089 205125 0.255381 193.473694 212 1 193.473694 212 1.187725 0.380000
1733 3153 391294 0.282165 71.493813 74 1 71.493813 74 1.187706 0.380000
1734 2849 368451 0.517197 7.008187 12 1 7.008187 12 1.187657 0.380000
1735 1793 273193 0.256903 59.128071 59 1 59.128071 59 1.187532 0.380000
1736 2477 336683 0.335881 37.673660 40 1 37.673660 40 1.187020 0.381000
1737 2339 325084 0.268953 69.145073 94 1 69.145073 94 1.186666 0.382000
1738 2309 322758 0.333547 41.422260 52 1 41.422260 52 1.186531 0.382000
1739 102 58127 0.182924 271.675903 273 1 271.675903 273 1.186512 0.382000
1740 130 67452 0.309946 60.467770 60 1 60.467770 60 1.186477 0.382000
1741 76 50101 0.281846 145.221603 157 1 145.221603 157 1.186435 0.382000
1742 901 183595 0.274370 54.464241 64 1 54.464241 64 1.186127 0.383000
1743 1229 219359 0.284406 112.939003 121 1 112.939003 121 1.185778 0.384000
1744 3109 388378 0.247812 108.713501 122 1 108.713501 122 1.185776 0.384000
1745 2127 306310 0.401596 8.456913 9 1 8.456913 9 1.185516 0.384000
1746 962 189777 0.166727 141.107101 124 1 141.107101 124 1.185350 0.384000
1747 2124 305642 0.178552 115.007301 100 1 115.007301 100 1.185333 0.384000
1748 1700 265509 0.264140 53.376759 43 1 53.376759 43 1.185073 0.385000
1749 2699 356104 0.176471 282.873688 216 1 282.873688 216 1.185032 0.385000
1750 54 41212 0.414841 19.576031 28 1 19.576031 28 1.184789 0.386000
1751 433 127180 0.416545 19.207090 36 1 19.207090 36 1.184654 0.386000
1752 3079 386215 0.238653 55.854622 57 1 55.854622 57 1.184510 0.386000
1753 3243 399099 0.243562 46.219860 43 1 46.219860 43 1.184490 0.386000
1754 1015 196353 0.201280 203.958603 246 1 203.958603 246 1.184323 0.386000
1755 280 100480 0.256857 43.603168 42 1 43.603168 42 1.184293 0.387000
1756 2293 321368 0.244020 44.424042 42 1 44.424042 42 1.184216 0.387000
1757 1863 280890 0.415225 25.362600 37 1 25.362600 37 1.184087 0.387000
1758 2194 312262 0.196770 223.055099 214 1 223.055099 214 1.183868 0.387000
1759 3002 380470 1.010005 4.687618 11 1 4.687618 11 1.183824 0.387000
1760 2453 334787 0.226851 254.501404 261 1 254.501404 261 1.183648 0.388000
1761 1750 270500 0.258872 91.484467 113 1 91.484467 113 1.183356 0.388000
1762 637 154091 0.165608 99.106010 120 1 99.106010 120 1.183331 0.388000
1763 3167 392460 0.392557 14.157580 16 1 14.157580 16 1.183011 0.389000
1764 3143 390918 0.211914 105.984001 101 1 105.984001 101 1.183003 0.389000
1765 641 154985 0.259662 40.501701 45 1 40.501701 45 1.182979 0.389000
1766 2140 307321 0.252172 98.096626 100 1 98.096626 100 1.182596 0.390000
1767 1125 208094 0.376638 42.352348 61 1 42.352348 61 1.182519 0.390000
1768 128 67058 0.613433 6.523474 10 1 6.523474 10 1.182375 0.390000
1769 2056 299393 0.203271 132.334198 130 1 132.334198 130 1.182137 0.391000
1770 2579 344708 0.260102 61.177090 75 1 61.177090 75 1.181768 0.392000
1771 3404 411463 0.216835 191.800797 219 1 191.800797 219 1.181693 0.392000
1772 1032 198465 0.388299 18.809839 27 1 18.809839 27 1.181619 0.392000
1773 1482 244551 0.276240 74.807648 76 1 74.807648 76 1.181483 0.392000
1774 2055 299315 0.293894 173.951996 212 1 173.951996 212 1.181341 0.393000
1775 2314 323318 0.190171 265.739594 249 1 265.739594 249 1.181274 0.393000
1776 1624 258553 0.251034 52.437611 62 1 52.437611 62 1.181246 0.393000
1777 1913 286425 0.344617 28.388170 43 1 28.388170 43 1.180820 0.394000
1778 611 150755 0.221838 60.901402 50 1 60.901402 50 1.180642 0.394000
1779 1572 253705 0.228145 50.574501 47 1 50.574501 47 1.180600 0.394000
1780 3440 414265 0.466678 17.371019 22 1 17.371019 22 1.180504 0.394000
1781 2694 355573 0.148757 242.020798 201 1 242.020798 201 1.180426 0.394000
1782 1576 253876 0.251988 148.822601 176 1 148.822601 176 1.180416 0.394000
1783 617 151083 0.390229 22.924910 31 1 22.924910 31 1.180348 0.395000
1784 676 157997 0.187744 189.514297 163 1 189.514297 163 1.180135 0.395000
1785 371 115675 0.218909 72.601357 74 1 72.601357 74 1.180122 0.395000
1786 2107 304306 0.219170 54.485741 57 1 54.485741 57 1.180040 0.395000
1787 305 104286 0.293563 66.474747 82 1 66.474747 82 1.179980 0.395000
1788 3279 401617 0.317823 47.712811 51 1 47.712811 51 1.179869 0.396000
1789 1044 199780 0.236295 166.010895 162 1 166.010895 162 1.179500 0.396000
1790 272 99293 0.227837 89.208748 76 1 89.208748 76 1.179498 0.396000
1791 2357 326246 0.317091 35.659752 45 1 35.659752 45 1.179319 0.397000
1792 1539 250568 0.180329 217.486893 170 1 217.486893 170 1.179256 0.397000
1793 822 175272 0.493908 18.126930 29 1 18.126930 29 1.179183 0.397000
1794 1797 273738 0.172211 268.730286 267 1 268.730286 267 1.179116 0.397000
1795 2359 326370 0.212643 126.544098 142 1 126.544098 142 1.179107 0.397000
1796 1206 217569 0.407383 15.980900 24 1 15.980900 24 1.178881 0.398000
1797 244 92990 0.318002 69.948257 73 1 69.948257 73 1.178664 0.398000
1798 1619 258047 0.263082 37.325531 54 1 37.325531 54 1.178396 0.399000
1799 2705 356231 0.335177 35.312679 31 1 35.312679 31 1.178369 0.399000
1800 191 82296 0.386349 25.962030 35 1 25.962030 35 1.178150 0.399000
1801 2388 329207 0.271261 36.615990 41 1 36.615990 41 1.177919 0.400000
1802 1328 229972 0.301320 20.598890 25 1 20.598890 25 1.177586 0.400000
1803 3434 413779 0.318172 62.900280 65 1 62.900280 65 1.177384 0.401000
1804 2648 350192 0.254380 103.960197 117 1 103.960197 117 1.177218 0.401000
1805 2278 320513 0.187432 81.111687 54 1 81.111687 54 1.176782 0.402000
1806 1693 265229 0.171599 299.542114 242 1 299.542114 242 1.176707 0.402000
1807 2475 336468 0.357931 35.190701 51 1 35.190701 51 1.176673 0.402000
1808 2252 318784 0.159999 241.664902 249 2 283.596497 273 1.176587 0.402000
1809 3010 381121 0.265397 58.723579 48 1 58.723579 48 1.176528 0.403000
1810 1004 194715 0.339419 18.181511 17 1 18.181511 17 1.176513 0.403000
1811 1126 208123 0.169089 89.839951 83 1 89.839951 83 1.176056 0.403000
1812 2833 366784 0.456645 25.973009 41 1 25.973009 41 1.175911 0.404000
1813 1563 252499 0.312872 24.819481 24 1 24.819481 24 1.175799 0.404000
1814 31 33026 0.375292 50.528042 82 1 50.528042 82 1.175656 0.404000
1815 743 165663 0.308783 29.910570 27 1 29.910570 27 1.175643 0.404000
1816 995 193591 0.313293 43.171841 47 1 43.171841 47 1.175329 0.405000
1817 2659 351402 0.172583 244.003296 209 1 244.003296 209 1.175301 0.405000
1818 2942 376614 0.193739 92.434937 108 1 92.434937 108 1.175268 0.405000
1819 2032 297393 0.242505 73.603500 99 1 73.603500 99 1.175193 0.405000
1820 205 84086 0.221685 78.304398 85 1 78.304398 85 1.175111 0.405000
1821 3170 392614 0.652631 4.765827 10 1 4.765827 10 1.174937 0.406000
1822 444 128152 0.212984 285.648804 288 1 285.648804 288 1.174913 0.406000
1823 1626 258674 0.173863 338.126404 311 1 338.126404 311 1.174748 0.406000
1824 2744 359512 0.113910 260.821503 265 1 260.821503 265 1.174640 0.406000
1825 442 127947 0.351265 26.423611 32 1 26.423611 32 1.174235 0.407000
1826 1966 291395 0.150664 188.603104 161 1 188.603104 161 1.174099 0.408000
1827 1549 251505 0.316148 23.354980 19 1 23.354980 19 1.173965 0.408000
1828 858 179016 0.384613 46.078892 78 1 46.078892 78 1.173891 0.408000
1829 806 174111 0.277566 95.310982 120 1 95.310982 120 1.173525 0.409000
1830 426 125760 0.272730 107.072998 141 1 107.072998 141 1.173461 0.409000
1831 747 166006 0.159776 162.158798 180 1 162.158798 180 1.172971 0.410000
1832 2335 324631 0.234156 72.617523 60 1 72.617523 60 1.172873 0.410000
1833 3319 404101 0.258231 76.250938 77 1 76.250938 77 1.172660 0.411000
1834 2242 317932 0.454629 14.799680 23 1 14.799680 23 1.172610 0.411000
1835 220 88551 0.284864 44.306019 49 1 44.306019 49 1.172283 0.412000
1836 546 141649 0.372392 20.370230 28 1 20.370230 28 1.172244 0.412000
1837 365 114806 0.251792 60.912910 65 1 60.912910 65 1.172009 0.412000
1838 2456 335075 0.378265 117.808197 144 1 117.808197 144 1.171879 0.412000
1839 1550 251516 0.457661 21.945959 29 1 21.945959 29 1.171810 0.413000
1840 2219 314671 0.323456 78.976967 120 1 78.976967 120 1.171724 0.413000
1841 1362 232479 0.234858 52.389160 47 1 52.389160 47 1.171627 0.413000
1842 1381 234234 0.148042 278.164001 266 1 278.164001 266 1.171616 0.413000
1843 1170 213644 0.422307 8.350789 7 1 8.350789 7 1.171338 0.414000
1844 315 107295 0.208197 116.987396 126 1 116.987396 126 1.171138 0.414000
1845 703 161350 0.211444 351.681488 308 1 351.681488 308 1.171106 0.414000
1846 68 47409 0.372520 9.993162 12 1 9.993162 12 1.171019 0.414000
1847 999 193843 0.362292 10.324490 9 1 10.324490 9 1.170641 0.415000
1848 590 148091 0.224155 82.035652 78 1 82.035652 78 1.170633 0.415000
1849 1648 260845 0.177201 261.126801 247 1 261.126801 247 1.170494 0.415000
1850 980 191726 0.217702 153.653793 136 1 153.653793 136 1.170324 0.416000
1851 2486 337242 0.316761 11.861290 16 1 11.861290 16 1.170074 0.416000
1852 3098 387498 0.220357 42.365810 34 1 42.365810 34 1.169992 0.416000
1853 210 85047 0.204755 189.770706 182 1 189.770706 182 1.169944 0.417000
1854 1295 226294 0.238856 204.795105 211 1 204.795105 211 1.169807 0.417000
1855 1449 240938 0.302541 44.931561 75 1 44.931561 75 1.169651 0.417000
1856 1470 243272 0.209641 172.802704 156 1 172.802704 156 1.169297 0.418000
1857 1755 270940 0.407825 21.366350 36 1 21.366350 36 1.169250 0.418000
1858 2752 360237 0.222958 151.527206 169 1 151.527206 169 1.169233 0.418000
1859 776 169704 0.508179 5.253893 6 1 5.253893 6 1.168892 0.419000
1860 2982 379075 0.258265 81.866524 87 1 81.866524 87 1.168867 0.419000
1861 2051 299118 0.185684 129.929504 118 1 129.929504 118 1.168834 0.419000
1862 1 7448 0.305451 53.912418 54 1 53.912418 54 1.168724 0.419000
1863 1383 234331 0.276754 26.203150 27 1 26.203150 27 1.168625 0.419000
1864 1492 245229 0.222621 104.466003 96 1 104.466003 96 1.168101 0.421000
1865 520 137841 0.327709 41.616009 43 1 41.616009 43 1.168019 0.421000
1866 3199 395501 0.227346 86.979248 75 1 86.979248 75 1.167958 0.421000
1867 1112 206811 0.532972 8.645114 13 1 8.645114 13 1.167846 0.421000
1868 23 25961 0.192629 406.854187 427 1 406.854187 427 1.167350 0.422000
1869 3348 406418 0.315560 71.299751 103 1 71.299751 103 1.167223 0.423000
1870 626 152301 0.239669 99.511787 105 1 99.511787 105 1.167184 0.423000
1871 3285 402082 0.256905 59.499760 60 1 59.499760 60 1.167156 0.423000
1872 2883 371283 0.390735 24.611691 42 1 24.611691 42 1.167010 0.423000
1873 3311 403673 0.384039 21.747400 26 1 21.747400 26 1.166772 0.424000
1874 2037 297965 0.175745 101.675102 98 1 101.675102 98 1.166418 0.424000
1875 1185 215834 0.177467 181.874603 203 1 181.874603 203 1.166391 0.424000
1876 1312 228242 0.194976 74.214432 66 1 74.214432 66 1.166377 0.424000
1877 2944 376676 0.245022 57.440369 47 1 57.440369 47 1.166359 0.424000
1878 667 157229 0.309325 72.418991 75 1 72.418991 75 1.166293 0.425000
1879 1817 275995 0.351512 33.005051 41 1 33.005051 41 1.166154 0.425000
1880 847 177621 0.338980 18.184151 17 1 18.184151 17 1.165819 0.426000
1881 1178 214698 0.162826 142.690002 116 2 351.735809 279 1.165786 0.426000
1882 1062 201678 0.551194 24.717159 52 1 24.717159 52 1.165775 0.426000
1883 147 72569 0.288031 98.872078 117 1 98.872078 117 1.165738 0.426000
1884 481 133277 0.132444 399.824005 392 1 399.824005 392 1.165646 0.426000
1885 1348 231533 0.209248 84.259850 60 1 84.259850 60 1.165643 0.426000
1886 1412 236056 0.191837 84.073853 75 1 84.073853 75 1.165573 0.426000
1887 687 159247 0.228380 131.036194 139 1 131.036194 139 1.165567 0.426000
1888 2109 304431 0.176356 187.128998 158 1 187.128998 158 1.165553 0.426000
1889 1606 256666 0.218328 72.604500 77 1 72.604500 77 1.165477 0.426000
1890 579 146332 0.313904 83.612778 102 1 83.612778 102 1.165114 0.427000
1891 1947 289628 0.224997 154.162292 145 1 154.162292 145 1.164909 0.428000
1892 1845 279255 0.230144 164.643600 160 1 164.643600 160 1.164890 0.428000
1893 2463 335673 0.294124 93.976402 103 1 93.976402 103 1.164863 0.428000
1894 131 68006 0.297518 90.781013 108 1 90.781013 108 1.164745 0.428000
1895 297 102629 0.193800 87.362701 90 1 87.362701 90 1.164743 0.428000
1896 66 46421 0.325075 40.313049 46 1 40.313049 46 1.164729 0.428000
1897 118 64338 0.322903 39.840630 49 1 39.840630 49 1.164656 0.428000
1898 599 149105 0.242834 98.071587 119 1 98.071587 119 1.164602 0.428000
1899 610 150409 0.362822 28.294840 37 1 28.294840 37 1.164440 0.429000
1900 69 47979 0.497919 32.901661 44 1 32.901661 44 1.164354 0.429000
1901 2851 368894 0.160800 79.794250 92 1 79.794250 92 1.164059 0.430000
1902 1954 290565 0.261887 103.246803 134 1 103.246803 134 1.163911 0.430000
1903 2538 341491 0.229181 128.471100 128 1 128.471100 128 1.163745 0.430000
1904 1986 293033 0.195210 99.959373 88 1 99.959373 88 1.163541 0.431000
1905 1181 215405 0.304481 36.449219 43 1 36.449219 43 1.163412 0.431000
